fixture_id,team_id,opponent_team_id,is_home,player_id,player_name,expected_minutes,proj_shots_total,proj_shots_on,proj_fouls_committed,proj_fouls_drawn,proj_yellow_cards,role,side
1379096,35,746,False,19245,Marcus Tavernier,59.5,0.3878127695953433,0.25854184639689554,1.1118956292303463,0.7495818663441993,0.0,DM,R
1379096,35,746,False,19245,Marcus Tavernier,83.72727272727273,0.6565321465030982,0.21629632721107167,1.4159716411740606,0.8495393926682144,0.1732991946925223,DM,R
1379096,35,746,False,19281,Antoine Semenyo,90.0,0.6443567212739892,0.3756781554930454,0.9644919100954068,1.043125763404089,0.0,DM,R
1379096,35,746,False,19281,Antoine Semenyo,90.0,1.256116313388387,0.8179299588366717,2.8664469918516695,0.7151007934718738,0.3516353656741125,DM,R
1379096,35,746,False,19281,Antoine Semenyo,90.0,1.5486624497073542,1.0324416331382362,2.5094387349039855,0.8471683795288044,0.0,DM,R
1379096,35,746,False,152856,Evanilson,77.61538461538461,0.981790281349256,0.35404291615668326,1.109577221727167,0.9325980330930941,0.04486754528338617,W,R
1379096,35,746,False,18872,Lewis Cook,30.0,0.10367186156746008,0.0,0.5039668622161325,0.0,0.0,CM,UNK
1379096,35,746,False,18872,Lewis Cook,90.0,0.5162208165691181,0.0,0.0,0.0,0.0,CM,UNK
1379096,35,746,False,792,Justin Kluivert,68.66666666666667,0.08655333619216031,0.0,1.8078110705999546,0.8713436776069923,0.4401337259371588,W,UNK
1379096,35,746,False,792,Justin Kluivert,30.0,0.24040684850538285,0.18036241423456223,1.0431820238888958,0.1255935914908083,0.3217668296533779,W,UNK
1379096,35,746,False,18870,David Brooks,41.22222222222222,0.6286122310871967,0.2548171499588246,0.8056088327673683,0.6336474224624983,0.5359736894014694,CM,UNK
1379096,35,746,False,18870,David Brooks,71.33333333333333,0.1876971066945366,0.0,1.238768516737731,0.6458831933686515,0.7597193122543062,CM,UNK
1379096,35,746,False,47499,Enes Ünal,15.0,0.0,0.0,0.0,0.0,0.0,W,UNK
1379096,35,746,False,368030,Eli Junior Kroupi,33.2,0.352861786331114,0.25377932186139146,0.5680831336715817,0.08458750199094618,0.08024235466069655,W,UNK
1379096,35,746,False,151756,Will Dennis,20.0,0.0,0.0,0.0,0.0,0.0,GK,UNK
1379096,35,746,False,363333,Julio Soler,15.0,0.0,0.0,0.0,0.0,0.0,FB,UNK
1379096,35,746,False,330437,Álex Jiménez,55.4,0.05828673623735793,0.05828673623735793,0.6539687853916069,0.4676811597820643,0.37050895300571074,FB,UNK
1379096,35,746,False,412719,Veljko Milosavljević,74.6,0.14816573236047995,0.0,0.0,0.0,0.0,FB,UNK
1379093,45,34,True,2932,Jordan Pickford,90.0,0.0,0.0,0.0,0.14240022932646987,0.0,GK,L
1379093,45,34,True,270139,Jake O'Brien,81.8,0.10057225751960523,0.04501683742313779,0.4472721251029202,0.2246774222635835,0.10779112461572997,FB,L
1379093,45,34,True,2936,James Tarkowski,90.0,0.09075271424723527,0.06539387325741909,1.0118452582822495,0.37384413102478015,0.230418565181197,FB,L
1379093,45,34,True,2934,Michael Keane,67.0,0.24378462635322065,0.11932940596706969,0.38991608837828384,0.3405565415301268,0.0,FB,L
1379093,45,34,True,2165,Vitaliy Mykolenko,88.0,0.11617940198498643,0.06773033666142049,1.1151475429203848,0.6425349480174833,0.27966434835422505,FB,L
1379093,45,34,True,895,James Garner,90.0,0.8411477694184148,0.30294979790807913,0.7628034562644113,1.1096423200942178,0.2513474335093355,DM,C
1379093,45,34,True,895,James Garner,90.0,0.9239974381651637,0.31513090472962396,0.9725118832693971,1.2633084909761982,0.10823897256060304,DM,C
1379093,45,34,True,284500,Tim Iroegbunam,68.33333333333333,0.28755354850863346,0.0,1.2114303962504986,0.9805357224705792,0.7069921128054769,DM,C
1379093,45,34,True,18592,Iliman Ndiaye,82.0,0.808921003784758,0.5940839812936478,0.8938450920575106,1.268368628540914,0.046578224406195905,CM,R
1379093,45,34,True,18592,Iliman Ndiaye,82.0,0.4731231810456003,0.4731231810456003,0.5679898446773096,0.0,0.5535003759880626,CM,R
1379093,45,34,True,148099,Kiernan Dewsbury-Hall,88.5,0.7851132156557723,0.39159680715047407,1.239873136589445,1.986953951012597,0.20803599227816807,DM,R
1379093,45,34,True,19187,Jack Grealish,88.46153846153847,0.49585496454144073,0.3860433125483459,0.20910045434978877,2.8197147545186283,0.16588856906397673,DM,R
1379093,45,34,True,343684,Thierno Barry,46.733333333333334,0.698514962117598,0.15086418574585012,1.1922774901198934,0.1610844301742683,0.15195240663403362,W,R
1379093,45,34,True,195993,Carlos Alcaraz,30.0,0.6360745080697614,0.15770513349049356,0.2883731663593572,0.36048422184978196,0.23113496308422826,CM,UNK
1379093,45,34,True,195993,Carlos Alcaraz,74.33333333333333,0.0,0.0,1.8977864849944164,1.7298734700736536,0.3563906132928898,CM,UNK
1379093,45,34,True,18929,Dwight McNeil,15.0,0.0980638743148936,0.0,0.6967908263992839,0.0,0.0,W,UNK
1379093,45,34,True,304317,Tyler Dibling,30.0,0.0,0.0,1.0705164797862423,1.0429194214118331,0.3028409324205516,CM,UNK
1379093,45,34,True,125743,Beto,44.53333333333333,0.6003465342729163,0.20947313014329622,0.9798135963299038,0.39143662280392527,0.03900657449643177,W,UNK
1379093,45,34,True,18860,Mark Travers,20.0,0.0,0.0,0.0,0.0,0.0,GK,UNK
1379093,45,34,True,82855,Tom King,20.0,0.0,0.0,0.0,0.0,0.0,GK,UNK
1379093,45,34,True,431921,Adam Aznou,20.0,0.0,0.0,0.0,0.0,0.0,FB,UNK
1379093,45,34,True,284385,Elijah Campbell,20.0,0.0,0.0,0.0,0.0,0.0,FB,UNK
1379093,45,34,True,284327,Reece Welch,20.0,0.0,0.0,0.0,0.0,0.0,FB,UNK
1379093,34,45,False,20355,Aaron Ramsdale,70.75,0.0,0.0,0.0,0.0,0.0,GK,L
1379093,34,45,False,158694,Valentino Livramento,79.0,0.0,0.0,0.862871977756513,0.0,0.0,FB,L
1379093,34,45,False,158694,Valentino Livramento,79.0,0.0821096173167029,0.0,0.42586620278849024,0.9041107485284708,0.15425036428517755,FB,L
1379093,34,45,False,163189,Malick Thiaw,82.75,0.34010270074141025,0.18250384573870776,0.3985692212694278,0.12870390289512082,0.04721015937877178,FB,L
1379093,34,45,False,18961,Dan Burn,65.0,0.015692056662418987,0.0,1.1104835326118734,0.2903529998067958,0.24903043867615132,FB,L
1379093,34,45,False,284492,Lewis Hall,90.0,0.0,0.0,0.0,3.898112253019203,0.0,FB,L
1379093,34,45,False,284492,Lewis Hall,48.42857142857143,0.213385817633018,0.09325166485180998,0.05391087195617229,0.1601547224496873,0.0,FB,L
1379093,34,45,False,328105,Lewis Miley,36.666666666666664,0.2324670120175698,0.2324670120175698,0.1411007156836987,0.27976396775163953,0.0,CM,C
1379093,34,45,False,328105,Lewis Miley,75.5,0.0,0.0,0.0,0.0,0.0,CM,C
1379093,34,45,False,10135,Bruno Guimarães,85.83333333333333,0.6514609706614596,0.25171338814067673,1.6697662272081255,2.2260793233308975,0.20136102401629316,DM,C
1379093,34,45,False,10135,Bruno Guimarães,89.5,1.1402414528094436,0.8551810896070828,0.5112565940084393,2.027362832086817,0.0,DM,C
1379093,34,45,False,723,Joelinton,76.75,0.31353716206060167,0.14599228131682268,1.5561730512302974,1.1940960437861055,0.20509997470818112,DM,C
1379093,34,45,False,153430,Anthony Elanga,40.8,0.2148335405967719,0.13596184994745258,0.3168591221667674,0.5216348581120471,0.0,W,R
1379093,34,45,False,158054,Nick Woltemade,78.33333333333333,0.7168211165720826,0.42334345431567283,0.9338380259420577,0.8369437934248783,0.0,W,R
1379093,34,45,False,18778,Harvey Barnes,30.0,0.3794278244525698,0.23147569619751718,0.3266873392491622,0.6052672232300569,0.0,W,R
1379093,34,45,False,18778,Harvey Barnes,76.5,0.6978163091714907,0.4170430843227728,0.34154946545486226,0.4695829856795957,0.0,W,R
1379093,34,45,False,19192,Jacob Ramsey,32.8,0.1482622935659909,0.1482622935659909,0.40570867596597326,0.20922907599482032,0.18805254717529019,CM,UNK
1379093,34,45,False,19192,Jacob Ramsey,67.0,0.35479004275668835,0.0,1.2726339559114879,0.0,0.614728611277577,CM,UNK
1379093,34,45,False,1463,Joe Willock,30.0,0.20349208984988282,0.0,0.42573132410264186,0.0,0.0,CM,UNK
1379093,34,45,False,2806,Fabian Schär,60.7,0.3179137293513284,0.10108669004935963,0.9831304748798063,0.32496747083981115,0.0,FB,UNK
1379093,34,45,False,31146,Sandro Tonali,42.2,0.28480206061105795,0.21292219273621704,1.1017603982586808,0.7847431049139721,0.0,CM,UNK
1379093,34,45,False,31146,Sandro Tonali,79.8,0.2693047167592096,0.1388106626751825,0.4941952716277398,0.9640206890462947,0.0,CM,UNK
1379093,34,45,False,138787,Anthony Gordon,56.5,0.7185734577936225,0.3832852861338032,0.6977459516518967,1.5954178637539027,0.0,W,UNK
1379093,34,45,False,18737,John Ruddy,20.0,0.0,0.0,0.0,0.0,0.0,GK,UNK
1379093,34,45,False,318056,Alex Murphy,20.0,0.0,0.0,0.0,0.0,0.0,FB,UNK
1379093,34,45,False,19163,Jacob Murphy,41.75,0.3226872109524158,0.09707531895772283,0.0,0.09686907467330208,0.0,CM,UNK
1379093,34,45,False,19163,Jacob Murphy,70.0,1.2489454843309318,0.5578352915208232,0.0,0.6393744575049893,0.0,CM,UNK
1379093,34,45,False,394165,Sean Neave,20.0,0.0,0.0,0.0,0.0,0.0,W,UNK
1379097,47,36,True,31354,Guglielmo Vicario,90.0,0.0,0.0,0.0,0.10857872363687834,0.0,GK,L
1379097,47,36,True,47519,Pedro Porro,76.6,0.032906933884501686,0.0,0.7435533477435745,0.8132468396067124,0.26514481263879125,FB,L
1379097,47,36,True,25287,Kevin Danso,46.18181818181818,0.06123537664904105,0.0,0.3894001515163587,0.2880633010537533,0.2568326997365003,FB,L
1379097,47,36,True,152849,Micky van de Ven,89.28571428571429,0.2962934366346759,0.10307254249017814,1.1430978545455794,0.5630407646076097,0.24631248824850732,FB,L
1379097,47,36,True,204039,Destiny Udogie,90.0,0.0,0.0,2.1358503293077296,1.1273596837259965,0.0,FB,L
1379097,47,36,True,204039,Destiny Udogie,57.44444444444444,0.028982167985205667,0.0,0.6112061174429939,0.9853091668331582,0.1769657326664706,FB,L
1379097,47,36,True,328089,Archie Gray,73.66666666666667,0.20939266117119762,0.0,1.3102875613266745,0.0,0.4844821397445141,DM,C
1379097,47,36,True,41104,João Palhinha,41.666666666666664,0.0,0.0,0.8440308606272281,1.2151077172544955,0.0,DM,C
1379097,47,36,True,41104,João Palhinha,82.9090909090909,0.3782934409680742,0.1794773408782888,0.8076584736383758,1.4348568066028113,0.31005798974364873,DM,C
