player_id,team_id,role,player_name,minutes_total,games,shots_total,shots_on,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_total,duels_won,tackles,dribbles,avg_minutes,shots_total_per90,shots_on_per90,fouls_committed_per90,fouls_drawn_per90,yellow_cards_per90,red_cards_per90,duels_total_per90,duels_won_per90,tackles_per90,dribbles_per90
1408,63,UNK,Sebastiaan Bornauw,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162128,63,UNK,Wilfried Gnonto,193.0,3,3.0,0.0,1.0,0.0,1,0,21.0,9.0,8.0,6.0,64.33333333333333,1.3989637305699483,0.0,0.46632124352331605,0.0,0.46632124352331605,0.0,9.792746113989637,4.196891191709844,3.7305699481865284,2.7979274611398965
18933,65,UNK,Angus Gunn,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147831,65,UNK,Arnaud Kalimuendo,31.0,2,0.0,0.0,0.0,0.0,0,0,2.0,1.0,0.0,1.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,5.806451612903226,2.903225806451613,0.0,2.903225806451613
2298,65,UNK,Callum Hudson-Odoi,251.0,3,3.0,3.0,2.0,2.0,0,0,15.0,5.0,1.0,7.0,83.66666666666667,1.0756972111553784,1.0756972111553784,0.7171314741035857,0.7171314741035857,0.0,0.0,5.378486055776892,1.792828685258964,0.35856573705179284,2.50996015936255
18931,65,UNK,Chris Wood,240.0,3,7.0,3.0,1.0,2.0,0,0,23.0,8.0,0.0,1.0,80.0,2.625,1.125,0.375,0.75,0.0,0.0,8.625,3.0,0.0,0.375
48648,65,UNK,Dan Ndoye,208.0,3,1.0,1.0,2.0,2.0,0,0,17.0,6.0,2.0,5.0,69.33333333333333,0.4326923076923077,0.4326923076923077,0.8653846153846154,0.8653846153846154,0.0,0.0,7.355769230769231,2.5961538461538463,0.8653846153846154,2.1634615384615383
47522,65,UNK,Douglas Luiz,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138908,65,UNK,Elliot Anderson,270.0,3,2.0,1.0,2.0,4.0,0,0,49.0,25.0,12.0,8.0,90.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.0,16.333333333333332,8.333333333333334,4.0,2.6666666666666665
22149,65,UNK,Ibrahim Sangaré,267.0,3,2.0,0.0,6.0,1.0,0,0,22.0,9.0,4.0,2.0,89.0,0.6741573033707865,0.0,2.0224719101123596,0.33707865168539325,0.0,0.0,7.415730337078652,3.033707865168539,1.348314606741573,0.6741573033707865
9366,65,UNK,Igor Jesus,37.0,3,1.0,0.0,2.0,0.0,0,0,7.0,2.0,1.0,0.0,12.333333333333334,2.4324324324324325,0.0,4.864864864864865,0.0,0.0,0.0,17.027027027027028,4.864864864864865,2.4324324324324325,0.0
362711,65,UNK,Jair,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158697,65,UNK,James McAtee,51.0,2,0.0,0.0,1.0,2.0,0,0,9.0,5.0,1.0,2.0,25.5,0.0,0.0,1.7647058823529411,3.5294117647058822,0.0,0.0,15.882352941176471,8.823529411764707,1.7647058823529411,3.5294117647058822
141901,65,UNK,Jota Silva,12.0,1,0.0,0.0,0.0,1.0,0,0,4.0,3.0,2.0,0.0,12.0,0.0,0.0,0.0,7.5,0.0,0.0,30.0,22.5,15.0,0.0
2919,65,UNK,Matz Sels,270.0,3,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
67943,65,UNK,Morato,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18746,65,UNK,Morgan Gibbs-White,256.0,3,4.0,1.0,3.0,4.0,0,0,22.0,13.0,2.0,5.0,85.33333333333333,1.40625,0.3515625,1.0546875,1.40625,0.0,0.0,7.734375,4.5703125,0.703125,1.7578125
363695,65,UNK,Murillo,270.0,3,0.0,0.0,4.0,2.0,1,0,15.0,9.0,2.0,2.0,90.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,5.0,3.0,0.6666666666666666,0.6666666666666666
138780,65,UNK,Neco Williams,270.0,3,0.0,0.0,3.0,6.0,1,0,32.0,21.0,8.0,3.0,90.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.0,10.666666666666666,7.0,2.6666666666666665,1.0
2817,65,UNK,Nikola Milenković,270.0,3,1.0,0.0,1.0,1.0,0,0,19.0,11.0,2.0,0.0,90.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,6.333333333333333,3.6666666666666665,0.6666666666666666,0.0
2771,65,UNK,Ola Aina,270.0,3,0.0,0.0,5.0,3.0,1,0,34.0,16.0,6.0,11.0,90.0,0.0,0.0,1.6666666666666667,1.0,0.3333333333333333,0.0,11.333333333333334,5.333333333333333,2.0,3.6666666666666665
284428,65,UNK,Omari Hutchinson,20.0,2,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19305,65,UNK,Ryan Yates,20.0,2,0.0,0.0,0.0,1.0,0,0,7.0,6.0,0.0,1.0,10.0,0.0,0.0,0.0,4.5,0.0,0.0,31.5,27.0,0.0,4.5
8598,65,UNK,Taiwo Awoniyi,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18739,65,UNK,Willy Boly,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329357,65,UNK,Zach Abbott,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162714,66,UNK,Amadou Onana,154.0,2,1.0,1.0,1.0,3.0,1,0,15.0,12.0,4.0,2.0,77.0,0.5844155844155844,0.5844155844155844,0.5844155844155844,1.7532467532467533,0.5844155844155844,0.0,8.766233766233766,7.012987012987013,2.3376623376623376,1.1688311688311688
1904,66,UNK,Boubacar Kamara,106.0,2,1.0,1.0,1.0,3.0,1,0,15.0,11.0,3.0,2.0,53.0,0.8490566037735849,0.8490566037735849,0.8490566037735849,2.547169811320755,0.8490566037735849,0.0,12.735849056603774,9.339622641509434,2.547169811320755,1.6981132075471699
